id,created_at,amenity_slug,description,website_url,logo_url,vibe_tags,booking_required,available_in_tr,price_level,opening_hours,terminal_code,airport_code,name
30026,2025-08-03T18:50:09.847Z,travelex-sinjewel,"Global foreign exchange services",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Travelex"
30027,2025-08-03T18:50:09.847Z,uob-currency-exchange-sinjewel,"Competitive rates for currency exchange",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"UOB Currency Exchange"
30028,2025-08-03T18:50:09.847Z,telecommunications-kiosk-sinjewel,"SIM cards and mobile services",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Telecommunications Kiosk"
30029,2025-08-03T18:50:09.847Z,trs-tax-refund-sinjewel,"Tourist refund scheme counter",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"TRS Tax Refund"
30030,2025-08-03T18:50:09.847Z,spa-express-sinjewel,"Quick massage and spa treatments",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Spa Express"
30031,2025-08-03T18:50:09.847Z,kinokuniya-sinjewel,"Comprehensive Japanese bookstore",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Kinokuniya"
30032,2025-08-03T18:50:09.847Z,zara-sinjewel,"Spanish fast fashion retailer",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Zara"
30033,2025-08-03T18:50:09.847Z,irvins-salted-egg-sinjewel,"Popular salted egg fish skin and chips",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Irvins Salted Egg"
30034,2025-08-03T18:50:09.847Z,eu-yan-sang-sinjewel,"Traditional Chinese medicine",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Eu Yan Sang"
30035,2025-08-03T18:50:09.847Z,muji-sinjewel,"Minimalist Japanese home goods",,,{},false,true,$$,"{}",SIN-JEWEL,SIN,"Muji"
30036,2025-08-03T18:50:09.847Z,mother-and-child-sint1,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Mother and Child"
30037,2025-08-03T18:50:09.847Z,saga-seed-sint1,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Saga Seed"
30038,2025-08-03T18:50:09.847Z,travelling-family-sint1,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Travelling Family"
30039,2025-08-03T18:50:09.847Z,electronics-computers-by-sprintcass-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Electronics Computers by Sprint-Cass"
30040,2025-08-03T18:50:09.847Z,fragrance-bak-kwa-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Fragrance Bak Kwa"
30041,2025-08-03T18:50:09.847Z,garrett-popcorn-shops-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Garrett Popcorn Shops®"
30042,2025-08-03T18:50:09.847Z,gassan-watches-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Gassan Watches"
30043,2025-08-03T18:50:09.847Z,giordano-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Giordano"
30044,2025-08-03T18:50:09.847Z,guardian-health-beauty-level-2-shop-16-sint1,"",,,{Shop,Quick},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"Guardian Health & Beauty - Level 2 Shop 16"
30045,2025-08-03T18:50:09.847Z,guardian-health-beauty-level-2-shop-69-sint1,"",,,{Shop,Quick},false,true,$$,"{"Monday-Sunday":"06:00-00:00"}",SIN-T1,SIN,"Guardian Health & Beauty - Level 2 Shop 69"
30046,2025-08-03T18:50:09.847Z,gucci-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Gucci"
30047,2025-08-03T18:50:09.847Z,herms-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"HERMÈS"
30048,2025-08-03T18:50:09.847Z,irvins-salted-egg-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Irvins Salted Egg"
30049,2025-08-03T18:50:09.847Z,kaboom-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Kaboom"
30050,2025-08-03T18:50:09.847Z,lindt-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Lindt"
30051,2025-08-03T18:50:09.847Z,longchamp-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Longchamp"
30052,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-1-shop-10-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 10"
30053,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-1-shop-23-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 23"
30054,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-2-shop-53-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 53"
30055,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-2-shop-68-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"06:00-00:00"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 68"
30056,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-2-shop-22-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"06:00-00:00"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 22"
30057,2025-08-03T18:50:09.847Z,lotte-duty-free-wines-spirits-level-2-shop-46-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 46"
30058,2025-08-03T18:50:09.847Z,louis-vuitton-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Louis Vuitton"
30059,2025-08-03T18:50:09.847Z,lululemon-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"lululemon"
30060,2025-08-03T18:50:09.847Z,sunglass-hut-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Sunglass Hut"
30061,2025-08-03T18:50:09.847Z,swarovski-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Swarovski"
30062,2025-08-03T18:50:09.847Z,tiffany-co-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Tiffany & Co."
30063,2025-08-03T18:50:09.847Z,times-travel-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Times Travel"
30064,2025-08-03T18:50:09.847Z,tory-burch-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Tory Burch"
30065,2025-08-03T18:50:09.847Z,travelex-money-changer-sint1,"",,,{Quick,Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Travelex Money Changer"
30066,2025-08-03T18:50:09.847Z,twg-tea-boutique-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"TWG Tea Boutique"
30067,2025-08-03T18:50:09.847Z,uniqlo-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Uniqlo"
30068,2025-08-03T18:50:09.847Z,victorias-secret-beauty-accessories-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T1,SIN,"Victoria's Secret Beauty & Accessories"
30069,2025-08-03T18:50:09.847Z,wh-smith-before-security-level-1-shop-84-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"07:00-23:00"}",SIN-T1,SIN,"WH Smith - Before Security Level 1 Shop 84"
30070,2025-08-03T18:50:09.847Z,wh-smith-level-2-shop-67-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"WH Smith - Level 2 Shop 67"
30071,2025-08-03T18:50:09.847Z,wh-smith-level-2-shop-41-sint1,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T1,SIN,"WH Smith - Level 2 Shop 41"
30072,2025-08-03T18:50:09.847Z,electronicscomputerssprintcasst1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"electronics-computers-sprint-cass-t1"
30073,2025-08-03T18:50:09.847Z,fragrancebakkwat1-sint1,"Shopping amenity in SIN-T1",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"fragrance-bak-kwa-t1"
30074,2025-08-03T18:50:09.847Z,garrettpopcornt1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"garrett-popcorn-t1"
30075,2025-08-03T18:50:09.847Z,gassanwatchest1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"gassan-watches-t1"
30076,2025-08-03T18:50:09.847Z,giordanosint1-sint1,"Shopping amenity in SIN-T1",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"giordano-sin-t1"
30077,2025-08-03T18:50:09.847Z,guardianhealthbeautysint116-sint1,"",,,{Shop,Quick},false,true,$$,"{}",SIN-T1,SIN,"guardian-health-beauty-sin-t1-16"
30078,2025-08-03T18:50:09.847Z,guardianhealthbeautysint169-sint1,"",,,{Shop,Quick},false,true,$$,"{}",SIN-T1,SIN,"guardian-health-beauty-sin-t1-69"
30079,2025-08-03T18:50:09.847Z,guccit1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"gucci-t1"
30080,2025-08-03T18:50:09.847Z,hermest1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"hermes-t1"
30081,2025-08-03T18:50:09.847Z,irvinssaltedeggt1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"irvins-salted-egg-t1"
30082,2025-08-03T18:50:09.847Z,kaboomt1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"kaboom-t1"
30083,2025-08-03T18:50:09.847Z,lindt-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lindt"
30084,2025-08-03T18:50:09.847Z,longchampt1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"longchamp-t1"
30085,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level110-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-1-10"
30086,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level123-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-1-23"
30087,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level253-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-53"
30088,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level268-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-68"
30089,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level222-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-22"
30090,2025-08-03T18:50:09.847Z,lottedutyfreewinesspiritst1level246-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-46"
30091,2025-08-03T18:50:09.847Z,louisvuittont1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"louis-vuitton-t1"
30092,2025-08-03T18:50:09.847Z,lululemon-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"lululemon"
30093,2025-08-03T18:50:09.847Z,motherandchild-sint1,"",,,{Explore},false,true,$$,"{}",SIN-T1,SIN,"mother-and-child"
30094,2025-08-03T18:50:09.847Z,sagaseed-sint1,"",,,{Explore},false,true,$$,"{}",SIN-T1,SIN,"saga-seed"
30095,2025-08-03T18:50:09.847Z,spiritofman-sint1,"",,,{Explore},false,true,$$,"{}",SIN-T1,SIN,"spirit-of-man"
30096,2025-08-03T18:50:09.847Z,sunglasshutt1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"sunglass-hut-t1"
30097,2025-08-03T18:50:09.847Z,swarovskit1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"swarovski-t1"
30098,2025-08-03T18:50:09.847Z,tiffanyco-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"tiffany-co"
30099,2025-08-03T18:50:09.847Z,timestravel-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"times-travel"
30100,2025-08-03T18:50:09.847Z,toryburcht1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"tory-burch-t1"
30101,2025-08-03T18:50:09.847Z,travelexmoneychangert1-sint1,"",,,{Quick,Shop},false,true,$$,"{}",SIN-T1,SIN,"travelex-money-changer-t1"
30102,2025-08-03T18:50:09.847Z,twgteaboutiquet1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"twg-tea-boutique-t1"
30103,2025-08-03T18:50:09.847Z,uniqlot1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"uniqlo-t1"
30104,2025-08-03T18:50:09.847Z,victoriassecretbeautyaccessoriest1-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"victorias-secret-beauty-accessories-t1"
30105,2025-08-03T18:50:09.847Z,whsmitht1level184-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"whsmith-t1-level-1-84"
30106,2025-08-03T18:50:09.847Z,whsmitht1level267-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"whsmith-t1-level-2-67"
30107,2025-08-03T18:50:09.847Z,whsmitht1level241-sint1,"",,,{Shop},false,true,$$,"{}",SIN-T1,SIN,"whsmith-t1-level-2-41"
30108,2025-08-03T18:50:09.847Z,manulife-sky-nets-sint1,"Walking and bouncing nets suspended in the air",,,{},false,true,$$,"{}",SIN-T1,SIN,"Manulife Sky Nets"
30109,2025-08-03T18:50:09.847Z,mirror-maze-sint1,"Immersive mirror maze experience",,,{},false,true,$$,"{}",SIN-T1,SIN,"Mirror Maze"
30110,2025-08-03T18:50:09.847Z,rain-vortex-sint1,"The world's tallest indoor waterfall",,,{},false,true,$$,"{}",SIN-T1,SIN,"Rain Vortex"
30111,2025-08-03T18:50:09.847Z,shiseido-forest-valley-sint1,"Lush indoor forest with walking trails",,,{},false,true,$$,"{}",SIN-T1,SIN,"Shiseido Forest Valley"
30112,2025-08-03T18:50:09.847Z,entertainment-deck-sint1,"Games and entertainment zone",,,{},false,true,$$,"{}",SIN-T1,SIN,"Entertainment Deck"
30113,2025-08-03T18:50:09.847Z,butterfly-garden-sint1,"Tropical butterfly habitat with flowering plants",,,{},false,true,$$,"{}",SIN-T1,SIN,"Butterfly Garden"
30114,2025-08-03T18:50:09.847Z,cactus-garden-sint1,"Outdoor roof garden with over 100 species of cacti",,,{},false,true,$$,"{}",SIN-T1,SIN,"Cactus Garden"
30115,2025-08-03T18:50:09.847Z,koi-pond-sint1,"Tranquil pond with Japanese koi fish",,,{},false,true,$$,"{}",SIN-T1,SIN,"Koi Pond"
30116,2025-08-03T18:50:09.847Z,sunflower-garden-sint1,"Rooftop garden with viewing gallery",,,{},false,true,$$,"{}",SIN-T1,SIN,"Sunflower Garden"
30117,2025-08-03T18:50:09.847Z,tiger-street-lab-sint1,"Craft beer and local fare",,,{},false,true,$$,"{}",SIN-T1,SIN,"Tiger Street Lab"
30118,2025-08-03T18:50:09.847Z,din-tai-fung-sint1,"Renowned Taiwanese restaurant famous for xiaolongbao",,,{},false,true,$$,"{}",SIN-T1,SIN,"Din Tai Fung"
30119,2025-08-03T18:50:09.847Z,paradise-dynasty-sint1,"Known for signature colorful xiaolongbao",,,{},false,true,$$,"{}",SIN-T1,SIN,"Paradise Dynasty"
30120,2025-08-03T18:50:09.847Z,bee-cheng-hiang-sint1,"Famous for its barbecued pork jerky",,,{},false,true,$$,"{}",SIN-T1,SIN,"Bee Cheng Hiang"
30121,2025-08-03T18:50:09.847Z,koi-th-sint1,"Premium Taiwanese bubble tea",,,{},false,true,$$,"{}",SIN-T1,SIN,"Koi Thé"
30122,2025-08-03T18:50:09.847Z,sushi-tei-sint1,"Premium sushi and Japanese cuisine",,,{},false,true,$$,"{}",SIN-T1,SIN,"Sushi Tei"
30123,2025-08-03T18:50:09.847Z,song-fa-bak-kut-teh-sint1,"Award-winning pork rib soup",,,{},false,true,$$,"{}",SIN-T1,SIN,"Song Fa Bak Kut Teh"
30124,2025-08-03T18:50:09.847Z,crowne-plaza-changi-airport-sint1,"Luxury hotel connected to Terminal 3",,,{},false,true,$$,"{}",SIN-T1,SIN,"Crowne Plaza Changi Airport"
30125,2025-08-03T18:50:09.847Z,ambassador-transit-hotel-sint1,"In-terminal hotel for transiting passengers",,,{},false,true,$$,"{}",SIN-T1,SIN,"Ambassador Transit Hotel"
30126,2025-08-03T18:50:09.847Z,singapore-airlines-silverkris-lounge-sint1,"Premium lounge for Singapore Airlines first and business class passengers",,,{},false,true,$$,"{}",SIN-T1,SIN,"Singapore Airlines SilverKris Lounge"
30127,2025-08-03T18:50:09.847Z,sats-premier-lounge-sint1,"Comfortable lounge with shower facilities",,,{},false,true,$$,"{}",SIN-T1,SIN,"SATS Premier Lounge"
30128,2025-08-03T18:50:09.847Z,dnata-lounge-sint1,"Modern lounge with extensive food options",,,{},false,true,$$,"{}",SIN-T1,SIN,"dnata Lounge"
30129,2025-08-03T18:50:09.847Z,uob-currency-exchange-sint1,"Competitive rates for currency exchange",,,{},false,true,$$,"{}",SIN-T1,SIN,"UOB Currency Exchange"
30130,2025-08-03T18:50:09.847Z,telecommunications-kiosk-sint1,"SIM cards and mobile services",,,{},false,true,$$,"{}",SIN-T1,SIN,"Telecommunications Kiosk"
30131,2025-08-03T18:50:09.847Z,trs-tax-refund-sint1,"Tourist refund scheme counter",,,{},false,true,$$,"{}",SIN-T1,SIN,"TRS Tax Refund"
30132,2025-08-03T18:50:09.847Z,spa-express-sint1,"Quick massage and spa treatments",,,{},false,true,$$,"{}",SIN-T1,SIN,"Spa Express"
30133,2025-08-03T18:50:09.847Z,lotte-duty-free-sint1,"Korean duty-free retailer",,,{},false,true,$$,"{}",SIN-T1,SIN,"Lotte Duty Free"
30134,2025-08-03T18:50:09.847Z,uniqlo-sint1,"Japanese casual wear designer",,,{},false,true,$$,"{}",SIN-T1,SIN,"Uniqlo"
30135,2025-08-03T18:50:09.847Z,zara-sint1,"Spanish fast fashion retailer",,,{},false,true,$$,"{}",SIN-T1,SIN,"Zara"
30136,2025-08-03T18:50:09.847Z,eu-yan-sang-sint1,"Traditional Chinese medicine",,,{},false,true,$$,"{}",SIN-T1,SIN,"Eu Yan Sang"
30137,2025-08-03T18:50:09.847Z,muji-sint1,"Minimalist Japanese home goods",,,{},false,true,$$,"{}",SIN-T1,SIN,"Muji"
30138,2025-08-03T18:50:09.847Z,tokyu-hands-sint1,"Japanese lifestyle store",,,{},false,true,$$,"{}",SIN-T1,SIN,"Tokyu Hands"
30139,2025-08-03T18:50:09.847Z,spirit-of-man-success-and-achievement-sint2,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Spirit of Man (Success and Achievement)"
30140,2025-08-03T18:50:09.847Z,the-memory-of-lived-space-sint2,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"The Memory of Lived Space"
30141,2025-08-03T18:50:09.847Z,vessel-sint2,"",,,{Explore},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Vessel"
30142,2025-08-03T18:50:09.847Z,eu-yan-sang--sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Eu Yan Sang "
30143,2025-08-03T18:50:09.847Z,fragrance-bak-kwa-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Fragrance Bak Kwa"
30144,2025-08-03T18:50:09.847Z,gassan-watches-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Gassan Watches"
30145,2025-08-03T18:50:09.847Z,guardian-health-beauty-before-security-level-2-shop-13-sint2,"",,,{Shop,Quick},false,true,$$,"{"Monday-Sunday":"07:00-23:00"}",SIN-T2,SIN,"Guardian Health & Beauty - Before Security Level 2 Shop 13"
30146,2025-08-03T18:50:09.847Z,guardian-health-beauty-level-2-shop-155-sint2,"",,,{Shop,Quick},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T2,SIN,"Guardian Health & Beauty - Level 2 Shop 155"
30147,2025-08-03T18:50:09.848Z,gucci-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Gucci"
30148,2025-08-03T18:50:09.848Z,herms-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"HERMÈS"
30149,2025-08-03T18:50:09.848Z,irvins-salted-egg-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Irvins Salted Egg"
30150,2025-08-03T18:50:09.848Z,kaboom-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Kaboom"
30151,2025-08-03T18:50:09.848Z,kering-eyewear-x-lagardere-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Kering Eyewear x Lagardere"
30152,2025-08-03T18:50:09.848Z,longchamp-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday": "24/7"}",SIN-T2,SIN,"Longchamp"
30153,2025-08-03T18:50:09.848Z,lotte-duty-free-wines-spirits-level-1-shop-176-sint2,"",,,{Shop},false,true,$$,"{"Monday-Sunday":"24/7"}",SIN-T2,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 176"
