id,created_at,amenity_slug,description,website_url,logo_url,vibe_tags,booking_required,available_in_tr,price_level,opening_hours,terminal_code,airport_code,name
50015,2025-08-03T22:22:05.912Z,manulife-sky-nets-sinjewel,"Walking and bouncing nets suspended in the air",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Manulife Sky Nets"
50016,2025-08-03T22:22:05.912Z,mirror-maze-sinjewel,"Immersive mirror maze experience",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Mirror Maze"
50017,2025-08-03T22:22:05.912Z,rain-vortex-sinjewel,"The world's tallest indoor waterfall",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Rain Vortex"
50018,2025-08-03T22:22:05.912Z,shiseido-forest-valley-sinjewel,"Lush indoor forest with walking trails",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Shiseido Forest Valley"
50019,2025-08-03T22:22:05.912Z,changi-experience-studio-sinjewel,"Interactive digital attraction about Changi Airport",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Changi Experience Studio"
50020,2025-08-03T22:22:05.912Z,social-tree-sinjewel,"Interactive installation for photo sharing",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Social Tree"
50021,2025-08-03T22:22:05.912Z,bengawan-solo-sinjewel,"Traditional Singaporean cakes and kueh",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Bengawan Solo"
50022,2025-08-03T22:22:05.912Z,tiger-street-lab-sinjewel,"Craft beer and local fare",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Tiger Street Lab"
50023,2025-08-03T22:22:05.912Z,din-tai-fung-sinjewel,"Renowned Taiwanese restaurant famous for xiaolongbao",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Din Tai Fung"
50024,2025-08-03T22:22:05.912Z,koi-th-sinjewel,"Premium Taiwanese bubble tea",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Koi Thé"
50025,2025-08-03T22:22:05.912Z,song-fa-bak-kut-teh-sinjewel,"Award-winning pork rib soup",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Song Fa Bak Kut Teh"
50026,2025-08-03T22:22:05.912Z,travelex-sinjewel,"Global foreign exchange services",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Travelex"
50027,2025-08-03T22:22:05.912Z,uob-currency-exchange-sinjewel,"Competitive rates for currency exchange",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"UOB Currency Exchange"
50028,2025-08-03T22:22:05.912Z,telecommunications-kiosk-sinjewel,"SIM cards and mobile services",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Telecommunications Kiosk"
50029,2025-08-03T22:22:05.912Z,trs-tax-refund-sinjewel,"Tourist refund scheme counter",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"TRS Tax Refund"
50030,2025-08-03T22:22:05.912Z,spa-express-sinjewel,"Quick massage and spa treatments",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Spa Express"
50031,2025-08-03T22:22:05.912Z,kinokuniya-sinjewel,"Comprehensive Japanese bookstore",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Kinokuniya"
50032,2025-08-03T22:22:05.912Z,zara-sinjewel,"Spanish fast fashion retailer",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Zara"
50033,2025-08-03T22:22:05.912Z,irvins-salted-egg-sinjewel,"Popular salted egg fish skin and chips",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Irvins Salted Egg"
50034,2025-08-03T22:22:05.912Z,eu-yan-sang-sinjewel,"Traditional Chinese medicine",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Eu Yan Sang"
50035,2025-08-03T22:22:05.912Z,muji-sinjewel,"Minimalist Japanese home goods",,,"{}",false,true,$$,{},SIN-JEWEL,SIN,"Muji"
50036,2025-08-03T22:22:05.912Z,mother-and-child-sint1,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Mother and Child"
50037,2025-08-03T22:22:05.912Z,saga-seed-sint1,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Saga Seed"
50038,2025-08-03T22:22:05.912Z,travelling-family-sint1,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Travelling Family"
50039,2025-08-03T22:22:05.912Z,electronics-computers-by-sprintcass-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Electronics Computers by Sprint-Cass"
50040,2025-08-03T22:22:05.912Z,fragrance-bak-kwa-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Fragrance Bak Kwa"
50041,2025-08-03T22:22:05.912Z,garrett-popcorn-shops-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Garrett Popcorn Shops®"
50042,2025-08-03T22:22:05.912Z,gassan-watches-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Gassan Watches"
50043,2025-08-03T22:22:05.912Z,giordano-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Giordano"
50044,2025-08-03T22:22:05.912Z,guardian-health-beauty-level-2-shop-16-sint1,"",,,"{Shop,Quick}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"Guardian Health & Beauty - Level 2 Shop 16"
50045,2025-08-03T22:22:05.912Z,guardian-health-beauty-level-2-shop-69-sint1,"",,,"{Shop,Quick}",false,true,$$,{"Monday-Sunday":"06:00-00:00"},SIN-T1,SIN,"Guardian Health & Beauty - Level 2 Shop 69"
50046,2025-08-03T22:22:05.912Z,gucci-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Gucci"
50047,2025-08-03T22:22:05.912Z,herms-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"HERMÈS"
50048,2025-08-03T22:22:05.912Z,irvins-salted-egg-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Irvins Salted Egg"
50049,2025-08-03T22:22:05.912Z,kaboom-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Kaboom"
50050,2025-08-03T22:22:05.912Z,lindt-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Lindt"
50051,2025-08-03T22:22:05.912Z,longchamp-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Longchamp"
50052,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-1-shop-10-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 10"
50053,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-1-shop-23-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 23"
50054,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-2-shop-53-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 53"
50055,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-2-shop-68-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"06:00-00:00"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 68"
50056,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-2-shop-22-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"06:00-00:00"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 22"
50057,2025-08-03T22:22:05.912Z,lotte-duty-free-wines-spirits-level-2-shop-46-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 2 Shop 46"
50058,2025-08-03T22:22:05.912Z,louis-vuitton-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Louis Vuitton"
50059,2025-08-03T22:22:05.912Z,lululemon-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"lululemon"
50060,2025-08-03T22:22:05.912Z,sunglass-hut-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Sunglass Hut"
50061,2025-08-03T22:22:05.912Z,swarovski-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Swarovski"
50062,2025-08-03T22:22:05.912Z,tiffany-co-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Tiffany & Co."
50063,2025-08-03T22:22:05.912Z,times-travel-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Times Travel"
50064,2025-08-03T22:22:05.912Z,tory-burch-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Tory Burch"
50065,2025-08-03T22:22:05.912Z,travelex-money-changer-sint1,"",,,"{Quick,Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Travelex Money Changer"
50066,2025-08-03T22:22:05.912Z,twg-tea-boutique-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"TWG Tea Boutique"
50067,2025-08-03T22:22:05.912Z,uniqlo-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Uniqlo"
50068,2025-08-03T22:22:05.912Z,victorias-secret-beauty-accessories-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T1,SIN,"Victoria's Secret Beauty & Accessories"
50069,2025-08-03T22:22:05.912Z,wh-smith-before-security-level-1-shop-84-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"07:00-23:00"},SIN-T1,SIN,"WH Smith - Before Security Level 1 Shop 84"
50070,2025-08-03T22:22:05.912Z,wh-smith-level-2-shop-67-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"WH Smith - Level 2 Shop 67"
50071,2025-08-03T22:22:05.912Z,wh-smith-level-2-shop-41-sint1,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T1,SIN,"WH Smith - Level 2 Shop 41"
50072,2025-08-03T22:22:05.912Z,electronicscomputerssprintcasst1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"electronics-computers-sprint-cass-t1"
50073,2025-08-03T22:22:05.912Z,fragrancebakkwat1-sint1,"Shopping amenity in SIN-T1",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"fragrance-bak-kwa-t1"
50074,2025-08-03T22:22:05.912Z,garrettpopcornt1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"garrett-popcorn-t1"
50075,2025-08-03T22:22:05.912Z,gassanwatchest1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"gassan-watches-t1"
50076,2025-08-03T22:22:05.912Z,giordanosint1-sint1,"Shopping amenity in SIN-T1",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"giordano-sin-t1"
50077,2025-08-03T22:22:05.912Z,guardianhealthbeautysint116-sint1,"",,,"{Shop,Quick}",false,true,$$,{},SIN-T1,SIN,"guardian-health-beauty-sin-t1-16"
50078,2025-08-03T22:22:05.912Z,guardianhealthbeautysint169-sint1,"",,,"{Shop,Quick}",false,true,$$,{},SIN-T1,SIN,"guardian-health-beauty-sin-t1-69"
50079,2025-08-03T22:22:05.912Z,guccit1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"gucci-t1"
50080,2025-08-03T22:22:05.912Z,hermest1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"hermes-t1"
50081,2025-08-03T22:22:05.912Z,irvinssaltedeggt1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"irvins-salted-egg-t1"
50082,2025-08-03T22:22:05.912Z,kaboomt1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"kaboom-t1"
50083,2025-08-03T22:22:05.912Z,lindt-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lindt"
50084,2025-08-03T22:22:05.912Z,longchampt1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"longchamp-t1"
50085,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level110-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-1-10"
50086,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level123-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-1-23"
50087,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level253-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-53"
50088,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level268-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-68"
50089,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level222-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-22"
50090,2025-08-03T22:22:05.912Z,lottedutyfreewinesspiritst1level246-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lotte-duty-free-wines-spirits-t1-level-2-46"
50091,2025-08-03T22:22:05.912Z,louisvuittont1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"louis-vuitton-t1"
50092,2025-08-03T22:22:05.912Z,lululemon-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"lululemon"
50093,2025-08-03T22:22:05.912Z,motherandchild-sint1,"",,,"{Explore}",false,true,$$,{},SIN-T1,SIN,"mother-and-child"
50094,2025-08-03T22:22:05.912Z,sagaseed-sint1,"",,,"{Explore}",false,true,$$,{},SIN-T1,SIN,"saga-seed"
50095,2025-08-03T22:22:05.912Z,spiritofman-sint1,"",,,"{Explore}",false,true,$$,{},SIN-T1,SIN,"spirit-of-man"
50096,2025-08-03T22:22:05.912Z,sunglasshutt1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"sunglass-hut-t1"
50097,2025-08-03T22:22:05.912Z,swarovskit1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"swarovski-t1"
50098,2025-08-03T22:22:05.912Z,tiffanyco-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"tiffany-co"
50099,2025-08-03T22:22:05.912Z,timestravel-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"times-travel"
50100,2025-08-03T22:22:05.912Z,toryburcht1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"tory-burch-t1"
50101,2025-08-03T22:22:05.913Z,travelexmoneychangert1-sint1,"",,,"{Quick,Shop}",false,true,$$,{},SIN-T1,SIN,"travelex-money-changer-t1"
50102,2025-08-03T22:22:05.913Z,twgteaboutiquet1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"twg-tea-boutique-t1"
50103,2025-08-03T22:22:05.913Z,uniqlot1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"uniqlo-t1"
50104,2025-08-03T22:22:05.913Z,victoriassecretbeautyaccessoriest1-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"victorias-secret-beauty-accessories-t1"
50105,2025-08-03T22:22:05.913Z,whsmitht1level184-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"whsmith-t1-level-1-84"
50106,2025-08-03T22:22:05.913Z,whsmitht1level267-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"whsmith-t1-level-2-67"
50107,2025-08-03T22:22:05.913Z,whsmitht1level241-sint1,"",,,"{Shop}",false,true,$$,{},SIN-T1,SIN,"whsmith-t1-level-2-41"
50108,2025-08-03T22:22:05.913Z,manulife-sky-nets-sint1,"Walking and bouncing nets suspended in the air",,,"{}",false,true,$$,{},SIN-T1,SIN,"Manulife Sky Nets"
50109,2025-08-03T22:22:05.913Z,mirror-maze-sint1,"Immersive mirror maze experience",,,"{}",false,true,$$,{},SIN-T1,SIN,"Mirror Maze"
50110,2025-08-03T22:22:05.913Z,rain-vortex-sint1,"The world's tallest indoor waterfall",,,"{}",false,true,$$,{},SIN-T1,SIN,"Rain Vortex"
50111,2025-08-03T22:22:05.913Z,shiseido-forest-valley-sint1,"Lush indoor forest with walking trails",,,"{}",false,true,$$,{},SIN-T1,SIN,"Shiseido Forest Valley"
50112,2025-08-03T22:22:05.913Z,entertainment-deck-sint1,"Games and entertainment zone",,,"{}",false,true,$$,{},SIN-T1,SIN,"Entertainment Deck"
50113,2025-08-03T22:22:05.913Z,butterfly-garden-sint1,"Tropical butterfly habitat with flowering plants",,,"{}",false,true,$$,{},SIN-T1,SIN,"Butterfly Garden"
50114,2025-08-03T22:22:05.913Z,cactus-garden-sint1,"Outdoor roof garden with over 100 species of cacti",,,"{}",false,true,$$,{},SIN-T1,SIN,"Cactus Garden"
50115,2025-08-03T22:22:05.913Z,koi-pond-sint1,"Tranquil pond with Japanese koi fish",,,"{}",false,true,$$,{},SIN-T1,SIN,"Koi Pond"
50116,2025-08-03T22:22:05.913Z,sunflower-garden-sint1,"Rooftop garden with viewing gallery",,,"{}",false,true,$$,{},SIN-T1,SIN,"Sunflower Garden"
50117,2025-08-03T22:22:05.913Z,tiger-street-lab-sint1,"Craft beer and local fare",,,"{}",false,true,$$,{},SIN-T1,SIN,"Tiger Street Lab"
50118,2025-08-03T22:22:05.913Z,din-tai-fung-sint1,"Renowned Taiwanese restaurant famous for xiaolongbao",,,"{}",false,true,$$,{},SIN-T1,SIN,"Din Tai Fung"
50119,2025-08-03T22:22:05.913Z,paradise-dynasty-sint1,"Known for signature colorful xiaolongbao",,,"{}",false,true,$$,{},SIN-T1,SIN,"Paradise Dynasty"
50120,2025-08-03T22:22:05.913Z,bee-cheng-hiang-sint1,"Famous for its barbecued pork jerky",,,"{}",false,true,$$,{},SIN-T1,SIN,"Bee Cheng Hiang"
50121,2025-08-03T22:22:05.913Z,koi-th-sint1,"Premium Taiwanese bubble tea",,,"{}",false,true,$$,{},SIN-T1,SIN,"Koi Thé"
50122,2025-08-03T22:22:05.913Z,sushi-tei-sint1,"Premium sushi and Japanese cuisine",,,"{}",false,true,$$,{},SIN-T1,SIN,"Sushi Tei"
50123,2025-08-03T22:22:05.913Z,song-fa-bak-kut-teh-sint1,"Award-winning pork rib soup",,,"{}",false,true,$$,{},SIN-T1,SIN,"Song Fa Bak Kut Teh"
50124,2025-08-03T22:22:05.913Z,crowne-plaza-changi-airport-sint1,"Luxury hotel connected to Terminal 3",,,"{}",false,true,$$,{},SIN-T1,SIN,"Crowne Plaza Changi Airport"
50125,2025-08-03T22:22:05.913Z,ambassador-transit-hotel-sint1,"In-terminal hotel for transiting passengers",,,"{}",false,true,$$,{},SIN-T1,SIN,"Ambassador Transit Hotel"
50126,2025-08-03T22:22:05.913Z,singapore-airlines-silverkris-lounge-sint1,"Premium lounge for Singapore Airlines first and business class passengers",,,"{}",false,true,$$,{},SIN-T1,SIN,"Singapore Airlines SilverKris Lounge"
50127,2025-08-03T22:22:05.913Z,sats-premier-lounge-sint1,"Comfortable lounge with shower facilities",,,"{}",false,true,$$,{},SIN-T1,SIN,"SATS Premier Lounge"
50128,2025-08-03T22:22:05.913Z,dnata-lounge-sint1,"Modern lounge with extensive food options",,,"{}",false,true,$$,{},SIN-T1,SIN,"dnata Lounge"
50129,2025-08-03T22:22:05.913Z,uob-currency-exchange-sint1,"Competitive rates for currency exchange",,,"{}",false,true,$$,{},SIN-T1,SIN,"UOB Currency Exchange"
50130,2025-08-03T22:22:05.913Z,telecommunications-kiosk-sint1,"SIM cards and mobile services",,,"{}",false,true,$$,{},SIN-T1,SIN,"Telecommunications Kiosk"
50131,2025-08-03T22:22:05.913Z,trs-tax-refund-sint1,"Tourist refund scheme counter",,,"{}",false,true,$$,{},SIN-T1,SIN,"TRS Tax Refund"
50132,2025-08-03T22:22:05.913Z,spa-express-sint1,"Quick massage and spa treatments",,,"{}",false,true,$$,{},SIN-T1,SIN,"Spa Express"
50133,2025-08-03T22:22:05.913Z,lotte-duty-free-sint1,"Korean duty-free retailer",,,"{}",false,true,$$,{},SIN-T1,SIN,"Lotte Duty Free"
50134,2025-08-03T22:22:05.913Z,uniqlo-sint1,"Japanese casual wear designer",,,"{}",false,true,$$,{},SIN-T1,SIN,"Uniqlo"
50135,2025-08-03T22:22:05.913Z,zara-sint1,"Spanish fast fashion retailer",,,"{}",false,true,$$,{},SIN-T1,SIN,"Zara"
50136,2025-08-03T22:22:05.913Z,eu-yan-sang-sint1,"Traditional Chinese medicine",,,"{}",false,true,$$,{},SIN-T1,SIN,"Eu Yan Sang"
50137,2025-08-03T22:22:05.913Z,muji-sint1,"Minimalist Japanese home goods",,,"{}",false,true,$$,{},SIN-T1,SIN,"Muji"
50138,2025-08-03T22:22:05.913Z,tokyu-hands-sint1,"Japanese lifestyle store",,,"{}",false,true,$$,{},SIN-T1,SIN,"Tokyu Hands"
50139,2025-08-03T22:22:05.913Z,spirit-of-man-success-and-achievement-sint2,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Spirit of Man (Success and Achievement)"
50140,2025-08-03T22:22:05.913Z,the-memory-of-lived-space-sint2,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"The Memory of Lived Space"
50141,2025-08-03T22:22:05.913Z,vessel-sint2,"",,,"{Explore}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Vessel"
50142,2025-08-03T22:22:05.913Z,eu-yan-sang--sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Eu Yan Sang "
50143,2025-08-03T22:22:05.913Z,fragrance-bak-kwa-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Fragrance Bak Kwa"
50144,2025-08-03T22:22:05.913Z,gassan-watches-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Gassan Watches"
50145,2025-08-03T22:22:05.913Z,guardian-health-beauty-before-security-level-2-shop-13-sint2,"",,,"{Shop,Quick}",false,true,$$,{"Monday-Sunday":"07:00-23:00"},SIN-T2,SIN,"Guardian Health & Beauty - Before Security Level 2 Shop 13"
50146,2025-08-03T22:22:05.913Z,guardian-health-beauty-level-2-shop-155-sint2,"",,,"{Shop,Quick}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T2,SIN,"Guardian Health & Beauty - Level 2 Shop 155"
50147,2025-08-03T22:22:05.913Z,gucci-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Gucci"
50148,2025-08-03T22:22:05.913Z,herms-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"HERMÈS"
50149,2025-08-03T22:22:05.913Z,irvins-salted-egg-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Irvins Salted Egg"
50150,2025-08-03T22:22:05.913Z,kaboom-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Kaboom"
50151,2025-08-03T22:22:05.913Z,kering-eyewear-x-lagardere-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Kering Eyewear x Lagardere"
50152,2025-08-03T22:22:05.913Z,longchamp-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday": "24/7"},SIN-T2,SIN,"Longchamp"
50153,2025-08-03T22:22:05.913Z,lotte-duty-free-wines-spirits-level-1-shop-176-sint2,"",,,"{Shop}",false,true,$$,{"Monday-Sunday":"24/7"},SIN-T2,SIN,"LOTTE DUTY FREE WINES & SPIRITS - Level 1 Shop 176"
